STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
42,011,011704,140000US42011011704,42011011704,42011011704,Berks County,Pennsylvania,PA,Census Tract 117.04; Berks County; Pennsylvania,2451,287,1459,1.0334,0.3501,0.6334,0.2307,1.7812,0.4856,6.3,0.0848,0.0848,0.0848,15.5876,0.2283,3.6,0.1965,0.7,0.0488,13,0.1808,16.1,0.2058,3.8,0.267,4.3,0.1864,1.3136,0.0706,18,0.591,21.9,0.5169,10.3,0.3319,0,0,1.4398,0.1375,0,0,0.2,0.443,0.443,0.2021,3.2812,0.0378,0.274,0.5463,0.548,0.8557,0.1847,0.4069,20,0.0434,1.8523,0.6353,0,0,0,0,0,0,0,0,25.0689,0.9982,0,0,0.9982,0.4406,39.9384,0.815,47.9,0.4158,5.2778,0.8449,2.0757,0.8472,1.1818,0.3424,69.6123,0.4335,0,0,0.7759,0.3665,0.691,0.6253,0,0.6253,0.6253,6.3274,0.5956,10.4,0.4446,0,10.1,0.8054,1,8,0.6859,1,15.2,0.2933,0,11.3,0.4116,0,2,0.4,10.6,0.3274,0.3274,0.3274,0,0,6.5,0.3111,0.3111,0.3084,0,0,1,3.5,0.2012,9,0.0818,0.5755,9,5.2083,0.9027,9,7.3972,0.9508,9,0,0,0,2.6302,0.8527,3.2687,0.7478,2,0.1,41,1.7,54,2.2,0,0,0,0,57,2.3,0,0,0,-999,-999
42,017,100208,140000US42017100208,42017100208,42017100208,Bucks County,Pennsylvania,PA,Census Tract 1002.08; Bucks County; Pennsylvania,6247,1132,8686,1.8142,0.7737,1.4142,0.7928,2.6474,0.8884,41.2,0.5873,0.5873,0.5873,38.0982,0.6951,14.9,0.7342,3.4,0.3511,58.4,0.8198,37,0.807,11.4,0.7294,12.3,0.5783,4.7149,0.7747,16.8,0.5244,19.7,0.3775,21,0.8808,9.9,0.8763,2.659,0.9279,0.8,0.524,0,0,0.524,0.2764,8.4852,0.7809,1.187,0.8716,0,0,0.3301,0.7403,30,0.4976,2.1095,0.729,0,0,21.9671,0.5472,0.7372,0.4583,0,0,0,0,0,0,1.0055,0.4427,100,0.5514,81.5,0.7966,14.4167,0.1347,1.4827,0.3361,14.2228,0.4406,100,0.6136,0,0,1.0542,0.4927,0.996,0.8552,0,0.8552,0.8552,6.5071,0.6333,10.5,0.4749,0,7.4,0.4139,0,7.9,0.67,1,17.7,0.5899,0,14.1,0.7185,1,2,0.4,10.8,0.3405,0.3405,0.3405,0,0,7,0.3651,0.3651,0.3621,0,0,0,4.4545,0.2625,9,0.1116,0.6833,9,4.5,0.8701,9,7.0584,0.9415,9,0.0278,0,2,2.7574,0.9027,3.463,0.8332,461,7.4,1358,21.7,452,7.2,56,0.9,19,0.3,174,2.8,55,0.9,0,-999,-999
42,017,100406,140000US42017100406,42017100406,42017100406,Bucks County,Pennsylvania,PA,Census Tract 1004.06; Bucks County; Pennsylvania,4516,1250,5794,1.3236,0.5257,1.1236,0.6148,2.15,0.6862,17.7,0.2967,0.2967,0.2967,27.5465,0.493,2.5,0.126,3.6,0.3774,35.6,0.5853,14.4,0.1517,2,0.1156,11.7,0.5537,2.4027,0.2549,18.6,0.6223,22.4,0.5498,13.3,0.5401,0.6,0.3756,2.0878,0.5843,0,0,1.7,0.7599,0.7599,0.456,5.5471,0.2931,1.46,0.9087,0,0,0.3235,0.7288,30,0.4976,2.1351,0.7371,0,0,92.9673,0.8076,92.9673,0.8045,92.9673,0.9659,0,0,0,0,2.578,0.9225,100,0.5514,63.3,0.5873,11.8056,0.3233,1.462,0.3171,0,0,99.206,0.5826,0,0,0.5826,0.2088,0.999,0.8805,0,0.8805,0.8805,7.6382,0.8305,9.9,0.3015,0,9.5,0.7131,1,6.5,0.4235,0,14.3,0.2009,0,10.5,0.3098,0,1,0.2,10.8,0.3405,0.3405,0.3405,0,0,7,0.3651,0.3651,0.3621,0,0,0,4.1364,0.2516,9,0.1403,0.7147,9,4.5,0.8701,9,6.3631,0.9054,9,0,0,0,2.7418,0.8969,3.4474,0.8264,344,7.6,149,3.3,180,4,0,0,0,0,128,2.8,0,0,0,-999,-999
42,017,100808,140000US42017100808,42017100808,42017100808,Bucks County,Pennsylvania,PA,Census Tract 1008.08; Bucks County; Pennsylvania,4672,383,7323,1.3662,0.5494,0.9662,0.4896,2.1909,0.7061,7.1,0.1016,0.1016,0.1016,12.3548,0.1567,1.2,0.0508,0.8,0.0553,25.7,0.4335,20.3,0.3579,0,0,4.5,0.1974,1.2516,0.0628,29.2,0.9297,22.2,0.5366,13.9,0.5782,0.2,0.2539,2.2984,0.7471,0.6,0.498,6.6,0.9271,1.4251,0.8458,5.0767,0.2227,1.096,0.8546,0,0,0.322,0.7259,30,0.4976,2.0781,0.7182,0,0,22.3201,0.549,20.8107,0.6078,2.8404,0.7114,0,0,0,0,1.8682,0.7791,100,0.5514,31.9,0.2562,10.7639,0.3814,1.189,0.1214,40.1931,0.5709,100,0.6136,0,0,1.1845,0.5584,0.934,0.7823,0,0.7823,0.7823,7.1021,0.7435,9.6,0.2258,0,11.6,0.9345,1,8.1,0.7008,1,12.4,0.0658,0,11.2,0.3988,0,2,0.4,10.6,0.3274,0.3274,0.3274,0,0,7,0.3651,0.3651,0.3621,0,0,0,4.1364,0.2516,9,0.1118,0.6834,9,4.5,0.8701,9,7.1128,0.9468,9,0,0,0,2.7519,0.8997,3.4444,0.8247,25,0.5,203,4.3,52,1.1,27,0.6,0,0,27,0.6,0,0,0,-999,-999
42,017,101603,140000US42017101603,42017101603,42017101603,Bucks County,Pennsylvania,PA,Census Tract 1016.03; Bucks County; Pennsylvania,3176,394,2900,1.112,0.3994,1.112,0.6064,1.9297,0.5699,26.9,0.4305,0.4305,0.4305,16.3727,0.246,11.4,0.6228,2.3,0.2064,33.1,0.5501,10.9,0.0669,10.8,0.7062,7,0.3291,2.7275,0.3241,10.6,0.2005,24.9,0.7013,8,0.176,2.1,0.6024,1.6802,0.2577,0,0,0,0,0,0,4.8382,0.1895,0.913,0.805,0,0,0.2938,0.6705,30,0.4976,1.9731,0.6781,60.0998,0.9842,100,0.8598,60.3723,0.7235,0,0,0,0,0,0,2.5675,0.9198,100,0.5514,85,0.8397,13.3889,0.2144,1.6055,0.4649,100,0.8112,100,0.6136,0,0,1.4248,0.7208,0.986,0.8353,0,0.8353,0.8353,8.4062,0.9225,10.4,0.4446,0,7.9,0.477,0,6.3,0.3854,0,16.5,0.4471,0,9.9,0.239,0,0,0,11.6,0.3981,0.3981,0.3981,0,0,6.8,0.3348,0.3348,0.3318,0,0,0,4.1364,0.2516,9,0.0935,0.6127,9,4.5,0.8701,9,7.4994,0.9627,9,0,0,0,2.6971,0.8814,3.43,0.8177,0,0,574,18.1,183,5.8,0,0,0,0,97,3.1,0,0,0,-999,-999
42,017,101810,140000US42017101810,42017101810,42017101810,Bucks County,Pennsylvania,PA,Census Tract 1018.10; Bucks County; Pennsylvania,6240,666,6166,1.1412,0.4171,0.9412,0.4694,1.9487,0.5802,19.4,0.3232,0.3232,0.3232,11.3141,0.1349,3.1,0.1641,3.6,0.3774,14.1,0.204,16.3,0.2127,4.7,0.3429,3.5,0.1447,1.5807,0.1065,22.6,0.7955,20.2,0.4093,6.1,0.081,4,0.7277,2.0135,0.52,0.7,0.5119,0.1,0.3697,0.8816,0.5563,4.799,0.1844,0.639,0.727,0.137,0.7228,0.247,0.57,30,0.4976,2.5174,0.8471,0,0,73.8151,0.7391,26.2818,0.6278,0,0,0,0,0,0,1.3669,0.5651,100,0.5514,19.3,0.1568,11.5556,0.338,1.0462,0.0609,0,0,84.1072,0.4906,18.6029,0.9238,1.4144,0.7117,0.987,0.8371,0,0.8371,0.8371,7.182,0.7568,8.9,0.0946,0,10.1,0.8054,1,6.5,0.4235,0,12.1,0.0524,0,9.8,0.2276,0,1,0.2,11.2,0.3649,0.3649,0.3649,0,0,6.8,0.3348,0.3348,0.3318,0,0,0,4.1364,0.2516,9,0.0911,0.6115,9,4.5,0.8701,9,7.5291,0.9729,9,0,0,0,2.7061,0.8846,3.4058,0.8075,1,0,289,4.6,921,14.8,0,0,0,0,0,0,0,0,0,-999,-999
42,017,102402,140000US42017102402,42017102402,42017102402,Bucks County,Pennsylvania,PA,Census Tract 1024.02; Bucks County; Pennsylvania,5017,283,2572,0.8535,0.2409,0.8535,0.398,1.6145,0.3904,7.1,0.1016,0.1016,0.1016,11.5407,0.1395,1.6,0.0722,1.7,0.1351,24.1,0.4065,22,0.4202,3.5,0.2412,4.5,0.1974,1.6121,0.1112,12.6,0.2948,17.9,0.2746,8.1,0.1826,0.3,0.2859,1.0379,0.0451,0,0,0,0,0,0,2.7516,0.0148,0.548,0.7041,0.183,0.7858,0.2086,0.4743,20,0.0434,2.0076,0.6903,0,0,99.6748,0.8495,28.5213,0.6362,7.2426,0.762,0,0,0,0,2.2477,0.8427,100,0.5514,54.6,0.489,8.2222,0.5476,1.588,0.4459,84.1947,0.7246,99.9408,0.6046,0,0,1.3292,0.6468,0.519,0.5235,0,0.5235,0.5235,7.696,0.8387,9.9,0.3015,0,8.2,0.5167,0,5.3,0.1962,0,15.3,0.3045,0,8.5,0.1074,0,0,0,11.4,0.3828,0.3828,0.3828,0,0,6.7,0.3258,0.3258,0.3229,0,0,0,3.1818,0.1831,9,0.0643,0.5472,9,4.5,0.8701,9,7.8596,0.9864,9,0,0,0,2.5868,0.8365,3.2954,0.761,15,0.3,175,3.5,38,0.8,6,0.1,0,0,120,2.4,0,0,0,-999,-999
42,017,105008,140000US42017105008,42017105008,42017105008,Bucks County,Pennsylvania,PA,Census Tract 1050.08; Bucks County; Pennsylvania,4527,717,4543,1.0611,0.3675,0.8611,0.4043,1.8391,0.5191,13.6,0.2287,0.2287,0.2287,7.2454,0.0573,3.9,0.2172,4.5,0.4877,1.8,0.0104,12.8,0.1091,3.2,0.215,2.8,0.1109,1.2076,0.0577,17.8,0.5801,23.3,0.6066,8.8,0.2265,1.3,0.5095,1.9227,0.4388,0,0,0.1,0.3697,0.3697,0.1668,3.7287,0.0694,0.822,0.7854,0,0,0.2283,0.5247,30,0.4976,1.8077,0.6197,7.025,0.9492,44.3447,0.6412,39.4155,0.6694,0,0,0,0,0,0,2.2598,0.8452,100,0.5514,33.9,0.2742,7.1667,0.6506,1.4762,0.33,64.3945,0.6577,72.5947,0.4448,0,0,1.1025,0.5164,0.895,0.7482,0,0.7482,0.7482,7.3944,0.7917,9.4,0.1813,0,10.2,0.8184,1,6.7,0.4623,0,12.6,0.0759,0,9.9,0.239,0,1,0.2,10.6,0.3274,0.3274,0.3274,0,0,6.8,0.3348,0.3348,0.3318,0,0,0,4.1364,0.2516,9,0.0794,0.5742,9,4.5,0.8701,9,7.6729,0.9751,9,0.0278,0,2,2.671,0.8714,3.3332,0.778,112,2.5,160,3.5,326,7.2,0,0,0,0,19,0.4,0,0,0,-999,-999
42,017,105010,140000US42017105010,42017105010,42017105010,Bucks County,Pennsylvania,PA,Census Tract 1050.10; Bucks County; Pennsylvania,3500,255,3346,0.4453,0.0621,0.2453,0.0391,1.2432,0.1974,9.8,0.1591,0.1591,0.1591,11.0571,0.1297,1.6,0.0722,5.3,0.5748,14,0.2018,14.9,0.1673,4.2,0.3017,1,0.0372,1.4847,0.0927,24.9,0.8598,15.6,0.1763,8.8,0.2265,3,0.6737,1.9363,0.4511,0,0,0,0,0,0,3.5801,0.0574,1.004,0.824,0,0,0.235,0.541,30,0.4976,1.8626,0.6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5514,18.6,0.1519,6.4167,0.7282,1.4315,0.2894,0,0,100,0.6136,0,0,0.6136,0.2271,0.416,0.459,0,0.459,0.459,4.3667,0.1879,10.1,0.3565,0,10.5,0.8548,1,7,0.519,0,14,0.1741,0,10.5,0.3098,0,1,0.2,10.6,0.3274,0.3274,0.3274,0,0,6.9,0.3484,0.3484,0.3454,0,0,0,4.1364,0.2516,9,0.0895,0.6105,9,4.5,0.8701,9,7.5484,0.9731,9,0,0,0,2.7053,0.8845,3.3811,0.7979,104,3,106,3,132,3.8,0,0,0,0,0,0,0,0,0,-999,-999
42,017,105702,140000US42017105702,42017105702,42017105702,Bucks County,Pennsylvania,PA,Census Tract 1057.02; Bucks County; Pennsylvania,3013,434,2249,1.3538,0.5426,1.3538,0.7594,2.3431,0.7751,24.6,0.4002,0.4002,0.4002,22.0475,0.3739,4.5,0.2568,7.2,0.7346,45.5,0.7026,21.9,0.4165,5.7,0.4211,8.8,0.4202,3.3257,0.4617,14.3,0.3855,21.1,0.4656,17.5,0.7682,3.3,0.6917,2.311,0.7556,0,0,0,0,0,0,6.0369,0.3708,1.095,0.845,0,0,0.3324,0.7437,30,0.4976,2.0863,0.7207,0,0,100,0.8598,100,0.8446,72.8212,0.9371,0,0,0,0,2.6415,0.9404,100,0.5514,90.1,0.9016,14.75,0.1107,1.5637,0.4198,100,0.8112,100,0.6136,65.7199,0.9717,2.3965,0.9929,0.972,0.8156,0,0.8156,0.8156,9.5036,0.983,10.8,0.5656,0,7.5,0.4256,0,6.8,0.481,0,17.3,0.5438,0,11.3,0.4116,0,0,0,10.6,0.3274,0.3274,0.3274,0,0,7.1,0.3827,0.3827,0.3796,6.6,0.9685,9,4.1364,0.2516,9,0.1169,0.6847,9,4.5,0.8701,9,7.7407,0.9767,9,0.0278,0,2,3.7516,0.9974,4.4617,0.9893,200,6.6,414,13.7,0,0,0,0,0,0,127,4.2,0,0,0,-999,-999
42,017,106100,140000US42017106100,42017106100,42017106100,Bucks County,Pennsylvania,PA,Census Tract 1061; Bucks County; Pennsylvania,3141,215,3209,1.1388,0.4157,1.1388,0.6254,1.957,0.5846,13.9,0.234,0.234,0.234,17.5917,0.2733,3.9,0.2172,8.1,0.7873,38.3,0.6194,21.5,0.4021,3.4,0.2323,9.2,0.4408,2.9724,0.3787,19.5,0.6666,14,0.1283,14.5,0.6156,0.9,0.4413,1.8518,0.3813,0,0,34.4,0.9838,0.9838,0.6667,6.042,0.3717,1.187,0.8716,0,0,0.3089,0.7016,30,0.4976,2.0708,0.7157,0,0,7.85,0.4481,0,0,7.85,0.7669,0,0,0,0,1.215,0.5109,100,0.5514,87.9,0.8749,12.1458,0.3031,1.7294,0.5901,100,0.8112,100,0.6136,0,0,1.4248,0.7208,0.965,0.808,0,0.808,0.808,7.248,0.7671,10.6,0.5055,0,8.7,0.5867,0,6.6,0.4422,0,17.9,0.6122,0,9.5,0.1952,0,0,0,10.8,0.3405,0.3405,0.3405,0,0,6.9,0.3484,0.3484,0.3454,0,0,0,4.1364,0.2516,9,0.1403,0.7147,9,4.5,0.8701,9,6.3631,0.9054,9,0,0,0,2.7418,0.8969,3.4307,0.8182,158,5,156,5,53,1.7,0,0,0,0,59,1.9,10,0.3,0,-999,-999
42,017,106202,140000US42017106202,42017106202,42017106202,Bucks County,Pennsylvania,PA,Census Tract 1062.02; Bucks County; Pennsylvania,3273,377,5282,2.0917,0.8765,1.4917,0.8332,2.4346,0.8135,6.6,0.091,0.091,0.091,10.214,0.1121,3.7,0.2032,3,0.2975,55.5,0.7969,34.8,0.7678,5.1,0.3756,24.5,0.8987,3.4518,0.4919,65.8,0.9962,10.4,0.0647,35.5,0.995,2.3,0.6199,2.6758,0.933,0.4,0.4741,5.2,0.9076,1.3817,0.8243,7.6003,0.6433,0.913,0.805,0,0,0.2707,0.6229,30,0.4976,1.9255,0.6604,95.4474,0.9939,86.4044,0.7821,68.4539,0.7429,0,0,0,0,0,0,2.5189,0.9075,100,0.5514,19.5,0.1584,8.5833,0.5168,1.2266,0.141,78.4344,0.7039,95.1279,0.545,0,0,1.2489,0.5952,0.99,0.8414,0,0.8414,0.8414,7.7613,0.8484,8.5,0.0496,0,19.6,0.997,1,15.7,0.9974,1,10,0.0056,0,15,0.7879,1,3,0.6,11,0.3526,0.3526,0.3526,0,0,6.8,0.3348,0.3348,0.3318,0,0,0,4.1364,0.2516,9,0.0935,0.6127,9,0,0,0,7.4994,0.9627,9,0.0278,0,2,1.827,0.5087,2.5144,0.3429,36,1.1,50,1.5,76,2.3,0,0,0,0,55,1.7,0,0,0,-999,-999
42,019,910301,140000US42019910301,42019910301,42019910301,Butler County,Pennsylvania,PA,Census Tract 9103.01; Butler County; Pennsylvania,5068,415,4129,0.6069,0.1198,0.6069,0.2128,1.3922,0.2709,2.6,0.0176,0.0176,0.0176,36.9153,0.6752,4.9,0.2829,9.5,0.8503,47.5,0.7227,28.3,0.6192,2.3,0.139,10.9,0.5193,3.8086,0.5762,16.9,0.5302,12.5,0.0957,9,0.24,0,0,0.8659,0.028,10.4,0.7958,2.6,0.8217,1.6175,0.9355,6.3096,0.4165,0,0,0,0,0.121,0.2207,20,0.0434,0.2641,0.0593,0,0,10.9666,0.4775,0,0,0,0,0,0,0,0,0.4775,0.2227,22.4096,0.8751,52.1,0.4616,5.7222,0.8007,2.1374,0.8807,52.6027,0.6175,64.8737,0.4156,0,0,1.0331,0.4824,0.434,0.4698,0,0.4698,0.4698,4.3819,0.1904,10.8,0.5656,0,7.8,0.4639,0,7.3,0.5726,0,18.4,0.6657,0,10.5,0.3098,0,0,0,15.4,0.711,0.711,0.711,0,0,8.9,0.5784,0.5784,0.5733,0,0,1,0,0,0,0.0177,0.3561,9,2.7083,0.6789,9,1.9151,0.5046,9,0.0556,0.5198,9,2.0594,0.6281,3.3488,0.7853,7,0.1,21,0.4,12,0.2,3,0.1,0,0,87,1.7,3,0.1,0,-999,-999
42,019,910600,140000US42019910600,42019910600,42019910600,Butler County,Pennsylvania,PA,Census Tract 9106; Butler County; Pennsylvania,3873,378,2441,0.8308,0.2283,0.4308,0.1119,1.3895,0.2694,1.4,0.0063,0.0063,0.0063,26.3457,0.4672,8.8,0.5098,3.8,0.4017,13.6,0.1934,18.6,0.2953,4.1,0.2936,15.4,0.6958,2.8568,0.3521,19.6,0.6713,17.5,0.2551,14.4,0.6092,0,0,1.5356,0.1782,23.4,0.9166,0.3,0.5046,1.4212,0.8436,5.8199,0.3354,0.091,0.3188,0,0,0.1153,0.2037,20,0.0434,0.5659,0.1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8705,0.8849,44.6,0.3804,4.9444,0.8755,2.1408,0.8824,23.9522,0.4972,7.7553,0.15,0,0,0.6472,0.324,0.294,0.3739,0,0.3739,0.3739,3.7278,0.0954,10.9,0.595,0,9.8,0.7614,1,8.6,0.7708,1,17.2,0.5318,0,12.5,0.5577,0,2,0.4,16.4,0.7807,0.7807,0.7807,0,0,8.6,0.565,0.565,0.5601,0,0,1,0,0,0,0.0175,0.3271,9,2.7083,0.6789,9,1.9142,0.5045,9,0.0278,0,2,1.5105,0.3449,2.8562,0.5587,0,0,25,0.6,0,0,0,0,0,0,28,0.7,0,0,0,-999,-999
42,019,911200,140000US42019911200,42019911200,42019911200,Butler County,Pennsylvania,PA,Census Tract 9112; Butler County; Pennsylvania,5404,260,4392,1.4494,0.5957,1.0494,0.5579,2.0659,0.6428,6.9,0.0972,0.0972,0.0972,36.3392,0.6654,4,0.2239,5.4,0.5849,28.6,0.4817,28.2,0.6163,1.8,0.1001,15.5,0.6991,3.3714,0.4728,18.9,0.6376,20.9,0.4532,15,0.645,0,0,1.7358,0.2948,9.7,0.7867,3.6,0.8664,1.6531,0.9487,6.8575,0.5128,0.091,0.3188,0,0,0.1504,0.3094,20,0.0434,0.6716,0.1606,0,0,19.8262,0.5344,3.5631,0.5029,13.4635,0.799,0,0,0,0,1.8363,0.7737,60.5754,0.7522,71.4,0.6797,5.5556,0.8177,2.2496,0.9327,46.6489,0.5954,45.4375,0.3431,0,0,0.9385,0.4309,0.268,0.3538,0,0.3538,0.3538,6.0498,0.5366,10.8,0.5656,0,10,0.7914,1,8.3,0.7304,1,17,0.5075,0,11.9,0.4866,0,2,0.4,17.6,0.8765,0.8765,0.8765,0,0,8.3,0.5544,0.5544,0.5499,0,0,1,0,0,0,0.0234,0.367,9,2.7083,0.6789,9,1.8883,0.5007,9,0.0278,0,2,1.5466,0.3576,2.9775,0.6165,218,4,112,2.1,0,0,0,0,0,0,42,0.8,0,0,0,-999,-999
42,019,911501,140000US42019911501,42019911501,42019911501,Butler County,Pennsylvania,PA,Census Tract 9115.01; Butler County; Pennsylvania,5190,16,6543,1.6573,0.7025,1.2573,0.7038,2.2791,0.7466,3.7,0.0344,0.0344,0.0344,33.8989,0.6224,10.8,0.5999,6.8,0.7065,20.7,0.3407,27,0.5829,4.5,0.327,16.4,0.7292,3.9086,0.5997,24.4,0.8481,17.5,0.2551,22,0.9031,2.6,0.6442,2.6505,0.9251,6.4,0.7322,3.4,0.8593,1.5915,0.9251,8.185,0.7366,0.182,0.4547,0,0,0.1371,0.27,30,0.4976,1.2223,0.4023,0,0,24.0839,0.558,26.9169,0.63,0.3034,0.6542,0,0,0,0,1.8422,0.7756,53.2982,0.7741,53.2,0.4735,5,0.8717,2.1193,0.8707,23.7345,0.4961,0,0,0,0,0.4961,0.1645,0.199,0.298,0,0.298,0.298,5.9779,0.5207,10.6,0.5055,0,11.6,0.9345,1,9.6,0.8788,1,16,0.3855,0,12.7,0.5807,0,2,0.4,17.8,0.8874,0.8874,0.8874,0,0,8.3,0.5544,0.5544,0.5499,0,0,1,0,0,0,0.0234,0.367,9,2.7083,0.6789,9,1.8883,0.5007,9,0,0,0,1.5466,0.3576,2.9884,0.6218,0,0,0,0,171,3.3,0,0,0,0,23,0.4,0,0,0,-999,-999
42,025,020502,140000US42025020502,42025020502,42025020502,Carbon County,Pennsylvania,PA,Census Tract 205.02; Carbon County; Pennsylvania,2766,18,1470,1.0159,0.3392,0.6159,0.2189,1.5901,0.3769,6.7,0.093,0.093,0.093,22.1619,0.3769,9.1,0.5255,5.4,0.5849,11,0.1392,25,0.5212,2.9,0.1885,10.5,0.5011,2.8373,0.3481,21.7,0.7628,22.7,0.569,13.8,0.5722,0,0,1.904,0.4233,20.9,0.9002,0.7,0.6382,1.5384,0.9017,6.3727,0.4272,0.091,0.3188,0,0,0.1325,0.2554,20,0.0434,0.6176,0.1379,0,0,8.7349,0.4576,0.7112,0.4576,0,0,0,0,0,0,0.9152,0.4137,64.9699,0.7383,38.1,0.3143,5.9444,0.778,1.8306,0.6777,16.3223,0.4543,20.7918,0.232,0,0,0.6863,0.3367,0.225,0.3221,0,0.3221,0.3221,4.3718,0.1887,10.7,0.5367,0,10.9,0.893,1,9,0.8199,1,15.8,0.3615,0,12.7,0.5807,0,2,0.4,13.4,0.5664,0.5664,0.5664,0,0,6.9,0.3484,0.3484,0.3454,0,0,1,0,0,0,0.0567,0.5376,9,2.2083,0.5663,9,5.9708,0.8712,9,0,0,0,1.9751,0.5849,2.8899,0.5742,5,0.2,113,4.1,14,0.5,0,0,0,0,48,1.7,4,0.1,0,-999,-999
42,027,010801,140000US42027010801,42027010801,42027010801,Centre County,Pennsylvania,PA,Census Tract 108.01; Centre County; Pennsylvania,1772,178,769,1.3293,0.5288,0.7293,0.2995,1.4611,0.3084,0.3,0.0014,0.0014,0.0014,48.6455,0.8383,27.1,0.9201,1.3,0.0949,22.2,0.3708,23.4,0.4686,44.4,0.9971,52,0.9967,4.6865,0.7692,15.6,0.4574,36.9,0.983,9.7,0.2886,1.8,0.5723,2.3013,0.749,10.4,0.7958,0,0,0.7958,0.4845,7.785,0.673,0,0,0,0,0.0831,0.1045,20,0.0434,0.1479,0.0355,0,0,5.0162,0.4132,0,0,0,0,0,0,0,0,0.4132,0.1981,13.807,0.9099,64.6,0.6024,5.7083,0.8023,2.3146,0.9547,0,0,0.6098,0.1025,0,0,0.1025,0.0464,0.289,0.37,0,0.37,0.37,3.3482,0.0563,11.8,0.8079,1,8.2,0.5167,0,8.3,0.7304,1,20.2,0.8181,1,11.1,0.3861,0,3,0.6,11.6,0.3981,0.3981,0.3981,0,0,7,0.3651,0.3651,0.3621,0,0,1,0,0,0,0.058,0.5384,9,1.125,0.2558,9,2.7237,0.5761,9,0.0278,0,2,1.3703,0.2984,2.1335,0.1318,0,0,2,0.1,4,0.2,0,0,0,0,0,0,0,0,0,-999,-999
