ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42101,Philadelphia County,42101000101,Census Tract 1.01; Philadelphia County; Pennsylvania,0.135862730066,1947,296,1558,196,1413,223,61,48,83,86,275,147,15,25,0,11,209,136,40,47,183,131,0,15,15,48,415,386,1237,277,0,11,16,27,549,230,0,11,3.1,2.4,5.1,5.3,19.5,9.9,0.8,1.4,0.0,1.5,10.7,7.2,2.1,2.3,9.4,6.9,0.0,1.1,0.8,2.5,21.3,19.6,79.4,14.7,0.0,1.9,1.1,1.9,38.9,13.0,0.0,0.6,0.0311,0.5576,0.3809,0.0346,0.0,1.0042,0.0933,0.1157,0.0141,0.1862,0.0,0.5775,0.8935,0.0221,0.6118,0.6118,0.6118,0.9912,0.0,0.5882,0.9541,0.0,2.5335,0.6415,5.043,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,12104,0,11,15,25,248,159,101,72,0,11,0,11,51,52,0,11,0.0,2.1,0.8,1.3,12.7,7.5,5.2,3.6,0.0,1.5,0.0,1.5,2.6,2.7,0.0,1.5
42,Pennsylvania,PA,42101,Philadelphia County,42101000801,Census Tract 8.01; Philadelphia County; Pennsylvania,0.038593597614,1735,378,1096,245,1001,252,186,99,10,16,359,200,8,15,21,24,157,43,162,66,67,41,0,15,0,44,488,465,707,246,0,11,13,20,354,206,0,11,10.9,5.3,0.8,1.3,35.9,17.8,0.6,1.1,1.2,1.4,9.0,3.1,9.3,3.8,3.9,2.5,0.0,1.5,0.0,2.6,28.1,26.1,64.6,17.2,0.0,2.7,1.3,2.0,35.4,14.5,0.0,0.6,0.2905,0.0414,0.8379,0.0249,0.0896,1.2843,0.1542,0.0747,0.0519,0.0068,0.0,0.0,0.1334,0.0026,0.7029,0.7029,0.7029,0.9841,0.0,0.6282,0.9376,0.0,2.5499,0.6479,4.6705,0.0824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1037,45,31,33,49,62,47,161,78,0,11,0,11,232,201,0,11,4.5,3.2,1.9,2.7,3.6,2.8,9.3,4.6,0.0,1.7,0.0,1.7,13.4,9.8,0.0,1.7
42,Pennsylvania,PA,42101,Philadelphia County,42101000803,Census Tract 8.03; Philadelphia County; Pennsylvania,0.059004879844,2998,494,2389,244,2019,289,555,245,164,180,728,235,0,11,130,184,715,162,127,71,210,130,16,27,32,55,676,657,1446,279,0,11,12,21,1234,267,5,5,18.5,7.6,7.9,8.0,36.1,10.4,0.0,1.2,4.3,5.9,23.8,5.6,4.2,2.2,7.0,4.3,0.8,1.3,1.1,1.8,22.5,21.6,60.6,9.9,0.0,1.2,0.6,1.0,61.1,9.2,0.2,0.2,0.5655,0.7803,0.84,0.0,0.4996,2.6854,0.5713,0.7805,0.0199,0.0758,0.09,0.6414,1.6076,0.1076,0.6288,0.6288,0.6288,0.9815,0.0,0.4615,0.9959,0.402,2.8409,0.7726,7.7627,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3142,60,58,50,53,183,96,288,171,0,11,0,11,62,48,93,84,3.0,2.9,1.7,1.8,6.1,3.0,9.6,5.3,0.0,1.0,0.0,1.0,2.1,1.7,3.1,2.8
42,Pennsylvania,PA,42101,Philadelphia County,42101000805,Census Tract 8.05; Philadelphia County; Pennsylvania,0.027890850174,2582,437,2346,287,1892,300,166,100,36,56,652,278,87,110,37,56,496,220,111,105,287,133,0,15,18,50,710,593,2069,306,0,11,0,15,1019,249,15,1,6.5,3.7,1.8,2.8,34.5,13.6,3.9,4.8,1.4,2.2,19.2,8.4,4.3,3.8,11.1,4.9,0.0,0.8,0.7,2.0,27.5,22.5,88.2,7.3,0.0,1.3,0.0,0.8,53.9,10.1,0.6,0.1,0.1319,0.1213,0.8162,0.2523,0.1084,1.4301,0.1886,0.5104,0.0202,0.2946,0.0,0.5441,1.3693,0.0606,0.697,0.697,0.697,0.9941,0.0,0.0,0.9888,0.608,2.5909,0.6665,6.0873,0.2586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,5279,141,99,43,66,94,64,411,207,0,11,0,11,162,125,0,11,7.5,5.5,1.7,2.6,3.6,2.5,15.9,7.3,0.0,1.2,0.0,1.2,6.3,4.7,0.0,1.2
42,Pennsylvania,PA,42101,Philadelphia County,42101000806,Census Tract 8.06; Philadelphia County; Pennsylvania,0.028265755216,2253,343,1947,318,1655,300,347,178,0,11,338,115,9,14,81,96,343,137,44,64,186,84,47,70,16,49,483,425,1835,330,7,12,0,15,905,291,0,11,15.4,7.5,0.0,1.7,20.4,5.9,0.4,0.7,3.6,4.2,15.2,6.2,2.0,2.8,8.3,3.8,2.8,4.2,0.7,2.2,21.4,18.6,94.3,7.1,0.4,0.6,0.0,0.9,54.7,10.4,0.0,0.5,0.4533,0.0,0.4182,0.0188,0.4056,1.2959,0.1568,0.2933,0.0129,0.1301,0.3068,0.5441,1.2872,0.0529,0.6138,0.6138,0.6138,0.9982,0.5054,0.0,0.9894,0.0,2.493,0.6256,5.6899,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,8481,28,26,62,59,106,79,271,268,0,11,0,11,44,33,0,11,1.7,1.6,2.8,2.6,4.7,3.5,12.0,10.6,0.0,1.3,0.0,1.3,2.0,1.5,0.0,1.3
42,Pennsylvania,PA,42101,Philadelphia County,42101000901,Census Tract 9.01; Philadelphia County; Pennsylvania,0.040738008122,2166,288,1864,165,1639,182,792,252,101,102,842,219,92,76,127,86,192,75,66,50,228,82,20,27,36,72,861,398,1464,197,0,11,71,52,1272,191,15,6,36.6,10.6,6.1,5.9,51.4,12.1,5.1,4.1,5.9,4.0,8.9,3.7,3.0,2.2,10.6,4.1,1.2,1.6,1.7,3.3,39.8,17.6,78.5,8.0,0.0,1.6,4.3,3.1,77.6,6.0,0.7,0.3,0.8625,0.6531,0.9703,0.3532,0.6584,3.4975,0.8067,0.0724,0.0152,0.2634,0.1226,0.7357,1.2093,0.0403,0.7929,0.7929,0.7929,0.9909,0.0,0.9056,0.9985,0.6314,3.5264,0.9509,9.0261,0.7417,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,4021,177,88,406,149,90,78,296,136,0,11,0,11,69,47,0,11,10.8,5.4,18.7,7.1,4.2,3.6,13.7,5.8,0.0,1.4,0.0,1.4,3.2,2.1,0.0,1.4
42,Pennsylvania,PA,42101,Philadelphia County,42101000902,Census Tract 9.02; Philadelphia County; Pennsylvania,0.059910289034,2736,374,1519,142,1365,153,393,81,29,27,234,87,216,101,69,73,702,194,43,43,526,180,0,15,304,159,809,538,1088,188,0,11,10,18,666,136,573,13,18.2,2.0,1.8,1.7,17.1,6.1,10.2,4.7,2.5,2.7,25.7,6.8,1.6,1.6,19.2,6.5,0.0,1.1,11.1,5.6,29.6,19.2,71.7,10.4,0.0,2.0,0.7,1.3,48.8,8.5,20.9,2.9,0.552,0.1213,0.2612,0.7046,0.2535,1.8926,0.3195,0.8488,0.0111,0.8047,0.0,0.9599,2.6245,0.6147,0.7184,0.7184,0.7184,0.9868,0.0,0.4888,0.9806,0.959,3.4152,0.9285,8.6507,0.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,10213,230,132,158,88,132,129,477,206,0,11,0,11,38,34,4,9,16.8,9.0,5.8,3.2,4.8,4.6,17.4,7.7,0.0,1.1,0.0,1.1,1.4,1.3,0.1,0.3
42,Pennsylvania,PA,42101,Philadelphia County,42101001001,Census Tract 10.01; Philadelphia County; Pennsylvania,0.088571412698,2717,478,1960,246,1641,260,279,145,48,40,433,166,80,101,55,79,1081,181,181,96,234,88,7,15,0,44,246,668,1263,212,0,11,22,35,601,177,0,11,10.3,5.0,3.4,3.0,26.4,9.2,3.2,4.1,2.0,2.9,39.8,7.9,6.7,3.4,8.6,3.9,0.4,0.9,0.0,1.7,9.1,24.5,64.4,7.2,0.0,1.5,1.3,2.1,36.6,10.1,0.0,0.4,0.2688,0.334,0.6394,0.1917,0.1941,1.628,0.2374,0.9895,0.0325,0.146,0.0579,0.0,1.2259,0.0429,0.3267,0.3267,0.3267,0.9838,0.0,0.6282,0.9426,0.0,2.5546,0.6497,5.7352,0.2001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,9887,59,54,26,33,86,59,72,53,0,11,7,11,55,49,0,11,3.6,3.2,1.0,1.2,3.2,2.2,2.6,2.0,0.0,1.1,0.3,0.4,2.0,1.8,0.0,1.1
42,Pennsylvania,PA,42101,Philadelphia County,42101001002,Census Tract 10.02; Philadelphia County; Pennsylvania,0.18210693881,3583,469,2570,262,2211,228,344,176,7,16,469,214,73,89,49,55,1240,233,345,193,341,138,0,15,0,44,514,655,1287,304,0,11,11,21,666,214,73,10,9.7,4.8,0.4,0.8,21.2,9.4,2.4,2.8,1.4,1.5,34.6,7.5,9.6,4.6,9.6,3.8,0.0,0.7,0.0,1.3,14.3,18.2,50.1,10.7,0.0,1.2,0.5,0.9,30.1,9.6,2.0,0.1,0.2515,0.0197,0.4509,0.1354,0.1084,0.9659,0.0856,0.9766,0.0536,0.1974,0.0,0.0,1.2276,0.0432,0.4747,0.4747,0.4747,0.9741,0.0,0.4318,0.9121,0.7515,3.0695,0.8459,5.7377,0.2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,8088,84,68,34,35,56,56,401,254,0,11,0,11,23,41,0,11,3.8,3.2,0.9,0.9,1.6,1.6,11.2,6.8,0.0,0.8,0.0,0.8,0.6,1.2,0.0,0.8
42,Pennsylvania,PA,42101,Philadelphia County,42101001101,Census Tract 11.01; Philadelphia County; Pennsylvania,0.067185995122,4598,762,2589,505,2525,534,1061,371,65,69,872,514,236,168,165,118,464,196,369,189,643,210,33,51,4,43,1885,862,1152,525,0,11,411,477,1255,300,500,15,25.3,7.6,2.4,2.5,34.5,19.0,7.4,5.2,3.6,2.6,10.1,4.5,8.0,3.8,14.0,5.1,1.3,2.0,0.1,0.9,41.0,17.5,44.5,18.3,0.0,1.2,16.3,18.6,49.7,13.4,10.9,1.8,0.7286,0.1959,0.8162,0.5334,0.4056,2.6797,0.5693,0.0982,0.0431,0.4893,0.1335,0.2989,1.063,0.0318,0.8002,0.8002,0.8002,0.9662,0.0,0.9985,0.9821,0.9355,3.8823,0.99,8.4252,0.6537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,2173,284,206,669,292,335,145,371,254,0,11,0,11,510,497,0,11,11.2,8.1,14.5,6.5,7.3,3.1,8.1,5.4,0.0,0.6,0.0,0.6,11.1,9.5,0.0,0.6
42,Pennsylvania,PA,42101,Philadelphia County,42101001102,Census Tract 11.02; Philadelphia County; Pennsylvania,0.078789132426,2722,410,1709,176,1521,187,194,84,16,18,293,100,13,20,77,69,343,240,229,110,302,248,0,15,25,56,687,554,459,140,15,25,9,18,633,142,20,3,7.2,2.9,0.8,0.9,19.3,6.1,0.6,0.9,2.8,2.5,12.6,8.1,8.4,3.8,11.1,8.5,0.0,1.0,1.0,2.1,25.2,20.0,26.8,7.7,0.9,1.4,0.6,1.2,41.6,8.8,0.7,0.0,0.1542,0.0414,0.3721,0.0249,0.2952,0.8878,0.0712,0.1808,0.0472,0.2946,0.0,0.6253,1.1479,0.0359,0.6663,0.6663,0.6663,0.9109,0.581,0.4615,0.9632,0.6314,3.548,0.9544,6.25,0.2816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4663,34,41,185,125,147,70,128,76,15,25,16,18,196,124,0,11,2.2,2.7,6.8,4.4,5.4,2.7,4.7,2.7,0.6,0.9,0.6,0.7,7.2,4.4,0.0,1.1
42,Pennsylvania,PA,42101,Philadelphia County,42101001201,Census Tract 12.01; Philadelphia County; Pennsylvania,0.12646964061,4323,687,2323,304,2126,297,472,257,37,36,440,184,7,9,133,102,428,83,670,283,118,66,0,15,0,44,896,950,335,145,0,11,65,100,847,305,21,3,10.9,5.7,1.3,1.2,20.7,8.2,0.2,0.3,3.1,2.5,9.9,2.3,15.5,5.5,2.7,1.6,0.0,0.7,0.0,1.1,20.7,21.7,14.4,6.0,0.0,1.3,3.1,4.7,39.8,11.0,0.5,0.1,0.2905,0.0758,0.4315,0.0149,0.3345,1.1472,0.1221,0.0917,0.2019,0.0023,0.0,0.0,0.2959,0.0041,0.6024,0.6024,0.6024,0.7939,0.0,0.8471,0.9579,0.5828,3.1817,0.8741,5.2272,0.1353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1972,57,46,197,159,195,132,175,101,0,11,0,11,303,330,26,29,2.7,2.1,4.6,3.7,4.5,3.0,4.0,2.5,0.0,0.7,0.0,0.7,7.0,7.4,0.6,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101001203,Census Tract 12.03; Philadelphia County; Pennsylvania,0.039542250228,1949,315,1213,186,1213,186,134,109,105,108,297,108,1,3,15,24,203,84,228,104,97,75,25,30,12,47,500,450,394,155,0,11,0,15,543,141,8,9,6.9,5.5,7.3,7.1,24.5,8.1,0.1,0.2,0.8,1.2,10.4,4.6,11.7,4.8,5.0,3.7,2.1,2.5,0.6,2.5,25.7,22.7,32.5,11.8,0.0,2.4,0.0,1.2,44.8,11.4,0.4,0.5,0.1437,0.7418,0.5765,0.0123,0.0485,1.5228,0.2107,0.1087,0.0812,0.0226,0.2224,0.5101,0.945,0.0253,0.6762,0.6762,0.6762,0.9353,0.0,0.0,0.9709,0.5403,2.4465,0.6053,5.5905,0.1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1362,39,35,36,40,238,127,199,108,0,11,0,11,27,26,0,11,3.2,2.9,1.8,2.1,12.2,6.3,10.2,5.8,0.0,1.5,0.0,1.5,1.4,1.4,0.0,1.5
42,Pennsylvania,PA,42101,Philadelphia County,42101001204,Census Tract 12.04; Philadelphia County; Pennsylvania,0.079593768994,3134,337,2293,202,1919,201,442,164,62,51,562,185,27,12,97,60,538,165,269,99,175,86,22,26,15,49,602,505,887,233,0,11,24,38,1074,211,247,19,15.3,5.4,2.9,2.3,29.3,9.1,1.1,0.5,3.2,2.0,17.2,5.2,8.6,2.8,5.8,2.8,1.1,1.3,0.5,1.6,19.2,16.0,38.7,9.6,0.0,1.3,1.3,2.0,56.0,8.6,7.9,1.0,0.4509,0.2635,0.7171,0.0472,0.3483,1.827,0.2963,0.3988,0.0481,0.0423,0.1144,0.4779,1.0815,0.0332,0.5769,0.5769,0.5769,0.9541,0.0,0.6282,0.9903,0.9174,3.49,0.9447,6.9754,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,6460,0,11,55,73,158,93,195,101,0,11,24,36,170,135,0,11,0.0,1.5,1.8,2.4,5.0,3.0,6.2,3.2,0.0,1.0,0.8,1.2,5.4,4.3,0.0,1.0
42,Pennsylvania,PA,42101,Philadelphia County,42101001301,Census Tract 13.01; Philadelphia County; Pennsylvania,0.065748537376,1867,612,929,174,812,190,246,183,120,100,65,57,50,44,0,11,233,115,376,297,234,106,0,15,0,44,1021,843,37,45,0,11,0,15,189,109,0,11,13.2,8.8,10.1,8.1,8.0,6.8,3.7,3.4,0.0,1.6,12.5,6.8,20.1,10.5,12.5,6.5,0.0,1.8,0.0,2.8,54.7,41.4,4.0,4.8,0.0,3.2,0.0,1.8,23.3,12.5,0.0,0.6,0.374,0.871,0.0179,0.2289,0.0,1.4918,0.2009,0.1758,0.4993,0.3862,0.0,0.0,1.0613,0.0315,0.8538,0.8538,0.8538,0.5193,0.0,0.0,0.8691,0.0,1.3884,0.1653,4.7953,0.0918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725,26,32,623,169,93,108,125,86,0,11,0,11,180,134,0,11,3.2,4.0,33.4,13.9,5.0,5.6,6.7,4.8,0.0,1.6,0.0,1.6,9.6,7.3,0.0,1.6
42,Pennsylvania,PA,42101,Philadelphia County,42101001302,Census Tract 13.02; Philadelphia County; Pennsylvania,0.215014798372,4762,1119,2273,220,1994,235,235,128,180,181,396,175,50,80,46,46,471,114,1145,743,184,126,0,15,57,92,1316,1606,395,118,0,11,0,15,478,145,0,11,4.9,2.4,6.1,5.7,19.9,8.5,1.5,2.4,1.0,1.0,9.9,3.3,24.0,10.8,3.9,2.8,0.0,0.8,1.4,2.2,27.6,33.1,17.4,4.9,0.0,1.3,0.0,0.8,24.0,7.4,0.0,0.2,0.0837,0.6531,0.3974,0.073,0.0699,1.2771,0.1521,0.0917,0.7703,0.0068,0.0,0.6929,1.5617,0.0979,0.6985,0.6985,0.6985,0.8368,0.0,0.0,0.875,0.0,1.7118,0.2682,5.2491,0.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3147,74,83,694,323,172,105,311,197,0,11,0,11,139,118,0,11,3.7,4.1,14.6,7.0,3.6,2.4,6.5,4.4,0.0,0.6,0.0,0.6,2.9,2.8,0.0,0.6
42,Pennsylvania,PA,42101,Philadelphia County,42101001400,Census Tract 14; Philadelphia County; Pennsylvania,0.121943752966,4001,785,2388,210,2065,263,736,233,190,172,536,202,225,146,5,12,730,220,418,172,369,162,0,15,3,43,1437,888,444,161,0,11,11,21,834,211,80,7,18.4,4.6,7.1,5.3,26.0,9.2,7.1,4.6,0.1,0.3,18.2,6.6,10.4,3.9,9.2,4.6,0.0,0.7,0.1,1.1,35.9,21.0,18.6,6.5,0.0,1.2,0.5,1.0,40.4,10.3,2.0,0.4,0.5623,0.7253,0.6244,0.5132,0.0106,2.4358,0.486,0.4571,0.0645,0.1797,0.0,0.2989,1.0002,0.0274,0.7665,0.7665,0.7665,0.8512,0.0,0.4318,0.9603,0.7515,2.9948,0.8238,7.1973,0.4416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2959,242,132,922,645,119,86,69,49,0,11,33,39,237,140,57,31,11.7,6.5,23.0,12.7,3.0,2.2,1.7,1.2,0.0,0.7,0.8,1.0,5.9,3.6,1.4,0.8
42,Pennsylvania,PA,42101,Philadelphia County,42101001500,Census Tract 15; Philadelphia County; Pennsylvania,0.092426255066,3251,677,1634,166,1507,171,342,117,125,77,400,162,54,41,28,26,263,27,563,227,219,88,43,37,29,52,1096,728,189,65,0,11,42,42,543,132,53,6,10.6,2.9,5.6,2.9,26.5,10.3,2.1,1.6,0.9,0.8,8.1,1.9,17.3,4.1,6.8,3.1,2.9,2.4,0.9,1.7,33.7,21.3,11.6,3.8,0.0,1.8,2.8,2.8,36.0,8.4,1.6,0.4,0.2779,0.6028,0.6424,0.1131,0.0581,1.6943,0.2542,0.0586,0.2959,0.0687,0.3209,0.6062,1.3503,0.0585,0.7486,0.7486,0.7486,0.7445,0.0,0.8221,0.9406,0.7246,3.2318,0.8882,7.025,0.4057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2252,79,62,598,578,155,105,239,153,0,11,0,11,104,66,0,11,5.2,4.2,18.4,14.6,4.8,3.2,7.4,4.6,0.0,0.9,0.0,0.9,3.2,2.1,0.0,0.9
42,Pennsylvania,PA,42101,Philadelphia County,42101001600,Census Tract 16; Philadelphia County; Pennsylvania,0.075826185678,2428,455,1422,182,1232,194,200,98,31,32,220,87,39,50,8,12,210,51,352,155,121,67,31,32,0,44,345,628,47,52,0,11,0,15,364,116,0,11,8.2,3.7,1.8,1.8,17.9,6.5,2.1,2.6,0.3,0.5,8.6,2.5,14.5,5.2,5.0,2.8,2.5,2.6,0.0,1.9,14.2,25.7,3.3,3.6,0.0,2.1,0.0,1.2,29.5,9.1,0.0,0.5,0.1974,0.1213,0.2988,0.1131,0.0156,0.7462,0.0453,0.0665,0.1585,0.0226,0.27,0.0,0.5176,0.0076,0.4723,0.4723,0.4723,0.4846,0.0,0.0,0.9065,0.0,1.3911,0.1668,3.1272,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3347,38,48,109,101,69,61,120,110,0,11,0,11,36,29,11,18,3.1,3.9,4.5,4.2,2.8,2.6,4.9,4.3,0.0,1.2,0.0,1.2,1.5,1.2,0.5,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101001700,Census Tract 17; Philadelphia County; Pennsylvania,0.08213161744,2978,609,1605,197,1427,178,171,87,52,58,257,105,17,24,32,43,264,45,678,276,123,69,16,21,0,44,882,660,69,38,0,11,21,24,350,109,9,2,5.7,2.7,2.8,3.1,18.0,7.0,0.8,1.1,1.1,1.5,8.9,2.4,22.8,5.3,4.1,2.5,1.1,1.5,0.0,1.6,29.6,21.3,4.3,2.3,0.0,1.8,1.5,1.7,24.5,7.5,0.3,0.0,0.1075,0.2456,0.3041,0.0346,0.0814,0.7732,0.05,0.0724,0.7047,0.0097,0.1144,0.0,0.9012,0.0226,0.7184,0.7184,0.7184,0.5363,0.0,0.6641,0.8779,0.4905,2.5688,0.6568,4.9616,0.1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464,38,28,156,89,89,91,101,72,0,11,0,11,521,587,15,19,2.7,2.0,5.2,3.1,3.0,3.1,3.4,2.5,0.0,1.0,0.0,1.0,17.5,17.0,0.5,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101001800,Census Tract 18; Philadelphia County; Pennsylvania,0.09360656888,3300,369,1849,240,1727,264,230,86,128,83,285,112,19,22,87,68,305,127,471,147,148,85,58,56,8,44,882,530,177,91,0,11,0,15,339,115,0,11,7.0,2.5,5.3,3.4,16.5,6.0,0.7,0.8,2.6,2.1,9.2,3.8,14.3,4.1,4.5,2.6,3.3,3.2,0.3,1.4,26.7,15.8,9.6,4.8,0.0,1.6,0.0,0.9,19.6,6.9,0.0,0.3,0.1463,0.5764,0.2347,0.0302,0.2699,1.2575,0.1483,0.0779,0.148,0.0144,0.3665,0.3815,0.9883,0.0265,0.6906,0.6906,0.6906,0.7013,0.0,0.0,0.8271,0.0,1.5284,0.2085,4.4648,0.0659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619,47,34,347,120,128,76,185,110,0,11,0,11,222,163,0,11,2.7,1.9,10.5,3.9,3.9,2.3,5.6,3.3,0.0,0.9,0.0,0.9,6.7,5.0,0.0,0.9
